0.00.000.339 I srv  llama_server: initializing ...
0.00.007.915 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.008.248 W srv  llama_server: security: no API key is set and CORS allows all origins (see https://github.com/ggml-org/llama.cpp/pull/25655)
0.00.009.491 I srv    load_model: loading model '/home/runner/work/Eldorado/Eldorado/ia_local/modelos/Qwen3-1.7B-Q4_K_M.gguf'
0.00.326.459 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
0.00.929.910 I cmn          init: llama threadpool init, n_threads = 4
0.01.048.076 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
0.01.056.390 I srv  llama_server: model loaded
0.01.056.403 I srv  llama_server: listening on http://127.0.0.1:8082
0.02.027.610 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
64.36.373.944 I slot      release: id  3 | task 64316 | stop processing: n_tokens = 1374, truncated = 0
64.36.383.085 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.338 (> 0.100 thold), f_keep = 0.067
64.36.408.821 I slot launch_slot_: id  3 | task 64717 | processing task, is_child = 0
64.41.530.629 I slot print_timing: id  3 | task 64717 | n_gen =    100, tg =  24.91 t/s, tg_3s =  25.16 t/s
64.44.560.109 I slot print_timing: id  3 | task 64717 | n_gen =    173, tg =  24.56 t/s, tg_3s =  24.10 t/s
64.47.566.180 I slot print_timing: id  3 | task 64717 | n_gen =    243, tg =  24.18 t/s, tg_3s =  23.29 t/s
64.50.585.688 I slot print_timing: id  3 | task 64717 | n_gen =    313, tg =  23.95 t/s, tg_3s =  23.18 t/s
64.53.611.695 I slot print_timing: id  3 | task 64717 | n_gen =    383, tg =  23.79 t/s, tg_3s =  23.13 t/s
64.54.354.660 I slot print_timing: id  3 | task 64717 | prompt eval time =    1147.82 ms /   101 tokens (   11.36 ms per token,    87.99 tokens per second)
64.54.354.667 I slot print_timing: id  3 | task 64717 |        eval time =   16797.94 ms /   400 tokens (   42.10 ms per token,    23.75 tokens per second)
64.54.354.668 I slot print_timing: id  3 | task 64717 |       total time =   17945.76 ms /   501 tokens
64.54.354.669 I slot print_timing: id  3 | task 64717 |    graphs reused =      64616
64.54.354.737 I slot      release: id  3 | task 64717 | stop processing: n_tokens = 671, truncated = 0
64.54.366.041 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3835199254
64.54.377.404 I slot launch_slot_: id  2 | task 65118 | processing task, is_child = 0
65.01.096.491 I slot print_timing: id  2 | task 65118 | n_gen =    100, tg =  18.55 t/s, tg_3s =  18.73 t/s
65.04.140.950 I slot print_timing: id  2 | task 65118 | n_gen =    156, tg =  18.49 t/s, tg_3s =  18.39 t/s
65.07.161.190 I slot print_timing: id  2 | task 65118 | n_gen =    212, tg =  18.50 t/s, tg_3s =  18.54 t/s
65.10.196.554 I slot print_timing: id  2 | task 65118 | n_gen =    268, tg =  18.49 t/s, tg_3s =  18.45 t/s
65.13.208.513 I slot print_timing: id  2 | task 65118 | n_gen =    323, tg =  18.45 t/s, tg_3s =  18.26 t/s
65.16.230.037 I slot print_timing: id  2 | task 65118 | n_gen =    378, tg =  18.42 t/s, tg_3s =  18.20 t/s
65.17.434.172 I slot print_timing: id  2 | task 65118 | prompt eval time =    1370.40 ms /   104 tokens (   13.18 ms per token,    75.89 tokens per second)
65.17.434.181 I slot print_timing: id  2 | task 65118 |        eval time =   21675.43 ms /   400 tokens (   54.32 ms per token,    18.41 tokens per second)
65.17.434.182 I slot print_timing: id  2 | task 65118 |       total time =   23045.83 ms /   504 tokens
65.17.434.184 I slot print_timing: id  2 | task 65118 |    graphs reused =      65014
65.17.434.289 I slot      release: id  2 | task 65118 | stop processing: n_tokens = 1329, truncated = 0
65.17.446.863 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.890 (> 0.100 thold), f_keep = 0.622
65.17.447.040 I slot launch_slot_: id  2 | task 65519 | processing task, is_child = 0
65.24.170.921 I slot print_timing: id  2 | task 65519 | n_gen =    100, tg =  18.39 t/s, tg_3s =  18.58 t/s
65.27.194.907 I slot print_timing: id  2 | task 65519 | n_gen =    156, tg =  18.44 t/s, tg_3s =  18.52 t/s
65.30.215.933 I slot print_timing: id  2 | task 65519 | n_gen =    212, tg =  18.46 t/s, tg_3s =  18.54 t/s
65.33.258.533 I slot print_timing: id  2 | task 65519 | n_gen =    268, tg =  18.45 t/s, tg_3s =  18.41 t/s
65.36.263.765 I slot print_timing: id  2 | task 65519 | n_gen =    323, tg =  18.43 t/s, tg_3s =  18.30 t/s
65.39.293.099 I slot print_timing: id  2 | task 65519 | n_gen =    379, tg =  18.43 t/s, tg_3s =  18.49 t/s
65.40.416.663 I slot print_timing: id  2 | task 65519 | prompt eval time =    1340.53 ms /   102 tokens (   13.14 ms per token,    76.09 tokens per second)
65.40.416.721 I slot print_timing: id  2 | task 65519 |        eval time =   21629.03 ms /   400 tokens (   54.21 ms per token,    18.45 tokens per second)
65.40.416.742 I slot print_timing: id  2 | task 65519 |       total time =   22969.56 ms /   502 tokens
65.40.416.765 I slot print_timing: id  2 | task 65519 |    graphs reused =      65412
65.40.419.196 I slot      release: id  2 | task 65519 | stop processing: n_tokens = 1327, truncated = 0
65.40.429.529 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.845 (> 0.100 thold), f_keep = 0.622
65.40.429.721 I slot launch_slot_: id  2 | task 65920 | processing task, is_child = 0
65.47.673.652 I slot print_timing: id  2 | task 65920 | n_gen =    100, tg =  18.78 t/s, tg_3s =  18.97 t/s
65.50.679.423 I slot print_timing: id  2 | task 65920 | n_gen =    156, tg =  18.72 t/s, tg_3s =  18.63 t/s
65.53.732.263 I slot print_timing: id  2 | task 65920 | n_gen =    213, tg =  18.71 t/s, tg_3s =  18.67 t/s
65.56.761.958 I slot print_timing: id  2 | task 65920 | n_gen =    270, tg =  18.73 t/s, tg_3s =  18.81 t/s
65.59.777.213 I slot print_timing: id  2 | task 65920 | n_gen =    327, tg =  18.76 t/s, tg_3s =  18.90 t/s
66.02.824.717 I slot print_timing: id  2 | task 65920 | n_gen =    384, tg =  18.75 t/s, tg_3s =  18.70 t/s
66.03.684.019 I slot print_timing: id  2 | task 65920 | prompt eval time =    1971.69 ms /   152 tokens (   12.97 ms per token,    77.09 tokens per second)
66.03.684.080 I slot print_timing: id  2 | task 65920 |        eval time =   21282.55 ms /   400 tokens (   53.34 ms per token,    18.75 tokens per second)
66.03.684.100 I slot print_timing: id  2 | task 65920 |       total time =   23254.24 ms /   552 tokens
66.03.684.118 I slot print_timing: id  2 | task 65920 |    graphs reused =      65810
66.03.685.673 I slot      release: id  2 | task 65920 | stop processing: n_tokens = 1377, truncated = 0
66.03.697.035 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.873 (> 0.100 thold), f_keep = 0.600
66.03.697.214 I slot launch_slot_: id  2 | task 66321 | processing task, is_child = 0
66.10.485.860 I slot print_timing: id  2 | task 66321 | n_gen =    100, tg =  18.83 t/s, tg_3s =  19.02 t/s
66.13.520.804 I slot print_timing: id  2 | task 66321 | n_gen =    156, tg =  18.69 t/s, tg_3s =  18.45 t/s
66.16.554.795 I slot print_timing: id  2 | task 66321 | n_gen =    212, tg =  18.63 t/s, tg_3s =  18.46 t/s
66.19.581.274 I slot print_timing: id  2 | task 66321 | n_gen =    268, tg =  18.60 t/s, tg_3s =  18.50 t/s
66.22.633.440 I slot print_timing: id  2 | task 66321 | n_gen =    325, tg =  18.62 t/s, tg_3s =  18.68 t/s
66.25.653.870 I slot print_timing: id  2 | task 66321 | n_gen =    381, tg =  18.61 t/s, tg_3s =  18.54 t/s
66.26.668.041 I slot print_timing: id  2 | task 66321 | prompt eval time =    1532.00 ms /   120 tokens (   12.77 ms per token,    78.33 tokens per second)
66.26.668.060 I slot print_timing: id  2 | task 66321 |        eval time =   21438.76 ms /   400 tokens (   53.73 ms per token,    18.61 tokens per second)
66.26.668.061 I slot print_timing: id  2 | task 66321 |       total time =   22970.76 ms /   520 tokens
66.26.668.062 I slot print_timing: id  2 | task 66321 |    graphs reused =      66208
66.26.668.168 I slot      release: id  2 | task 66321 | stop processing: n_tokens = 1345, truncated = 0
66.26.679.683 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.372 (> 0.100 thold), f_keep = 0.068
66.26.704.341 I slot launch_slot_: id  2 | task 66722 | processing task, is_child = 0
66.31.593.763 I slot print_timing: id  2 | task 66722 | n_gen =    100, tg =  24.90 t/s, tg_3s =  25.15 t/s
66.34.618.942 I slot print_timing: id  2 | task 66722 | n_gen =    175, tg =  24.85 t/s, tg_3s =  24.79 t/s
66.37.645.953 I slot print_timing: id  2 | task 66722 | n_gen =    250, tg =  24.83 t/s, tg_3s =  24.78 t/s
66.40.676.611 I slot print_timing: id  2 | task 66722 | n_gen =    324, tg =  24.73 t/s, tg_3s =  24.42 t/s
66.43.686.331 I slot print_timing: id  2 | task 66722 | n_gen =    395, tg =  24.52 t/s, tg_3s =  23.59 t/s
66.43.902.235 I slot print_timing: id  2 | task 66722 | prompt eval time =     913.38 ms /    76 tokens (   12.02 ms per token,    83.21 tokens per second)
66.43.902.295 I slot print_timing: id  2 | task 66722 |        eval time =   16284.41 ms /   400 tokens (   40.81 ms per token,    24.50 tokens per second)
66.43.902.316 I slot print_timing: id  2 | task 66722 |       total time =   17197.80 ms /   476 tokens
66.43.902.337 I slot print_timing: id  2 | task 66722 |    graphs reused =      66606
66.43.904.174 I slot      release: id  2 | task 66722 | stop processing: n_tokens = 646, truncated = 0
66.43.915.245 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3904369053
66.43.915.437 I slot launch_slot_: id  1 | task 67123 | processing task, is_child = 0
67.01.646.706 I slot print_timing: id  1 | task 67123 | n_gen =    100, tg =  19.68 t/s, tg_3s =  19.87 t/s
67.04.662.062 I slot print_timing: id  1 | task 67123 | n_gen =    159, tg =  19.63 t/s, tg_3s =  19.57 t/s
67.07.671.235 I slot print_timing: id  1 | task 67123 | n_gen =    215, tg =  19.36 t/s, tg_3s =  18.61 t/s
67.10.700.027 I slot print_timing: id  1 | task 67123 | n_gen =    270, tg =  19.10 t/s, tg_3s =  18.16 t/s
67.13.727.308 I slot print_timing: id  1 | task 67123 | n_gen =    324, tg =  18.88 t/s, tg_3s =  17.84 t/s
67.16.748.955 I slot print_timing: id  1 | task 67123 | n_gen =    379, tg =  18.77 t/s, tg_3s =  18.20 t/s
67.17.875.912 I slot print_timing: id  1 | task 67123 | prompt eval time =   12689.37 ms /  1111 tokens (   11.42 ms per token,    87.55 tokens per second)
67.17.875.966 I slot print_timing: id  1 | task 67123 |        eval time =   21260.72 ms /   400 tokens (   53.29 ms per token,    18.77 tokens per second)
67.17.875.985 I slot print_timing: id  1 | task 67123 |       total time =   33950.08 ms /  1511 tokens
67.17.876.003 I slot print_timing: id  1 | task 67123 |    graphs reused =      67003
67.17.878.442 I slot      release: id  1 | task 67123 | stop processing: n_tokens = 1510, truncated = 0
67.17.887.662 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.238 (> 0.100 thold), f_keep = 0.061
67.17.916.396 I slot launch_slot_: id  1 | task 67524 | processing task, is_child = 0
67.24.474.813 I slot print_timing: id  1 | task 67524 | n_gen =    100, tg =  23.51 t/s, tg_3s =  23.75 t/s
67.27.491.397 I slot print_timing: id  1 | task 67524 | n_gen =    170, tg =  23.39 t/s, tg_3s =  23.21 t/s
67.30.534.954 I slot print_timing: id  1 | task 67524 | n_gen =    239, tg =  23.17 t/s, tg_3s =  22.67 t/s
67.33.537.693 I slot print_timing: id  1 | task 67524 | n_gen =    308, tg =  23.13 t/s, tg_3s =  22.98 t/s
67.36.577.552 I slot print_timing: id  1 | task 67524 | n_gen =    378, tg =  23.11 t/s, tg_3s =  23.03 t/s
67.37.592.815 I slot print_timing: id  1 | task 67524 | prompt eval time =    2348.22 ms /   209 tokens (   11.24 ms per token,    89.00 tokens per second)
67.37.592.880 I slot print_timing: id  1 | task 67524 |        eval time =   17328.13 ms /   400 tokens (   43.43 ms per token,    23.03 tokens per second)
67.37.592.901 I slot print_timing: id  1 | task 67524 |       total time =   19676.35 ms /   609 tokens
67.37.592.922 I slot print_timing: id  1 | task 67524 |    graphs reused =      67400
67.37.593.334 I slot      release: id  1 | task 67524 | stop processing: n_tokens = 785, truncated = 0
67.37.604.536 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3972878354
67.37.617.174 I slot launch_slot_: id  0 | task 67925 | processing task, is_child = 0
67.46.148.217 I slot print_timing: id  0 | task 67925 | n_gen =    100, tg =  17.42 t/s, tg_3s =  17.59 t/s
67.49.186.855 I slot print_timing: id  0 | task 67925 | n_gen =    153, tg =  17.43 t/s, tg_3s =  17.44 t/s
67.52.222.723 I slot print_timing: id  0 | task 67925 | n_gen =    206, tg =  17.43 t/s, tg_3s =  17.46 t/s
67.55.228.043 I slot print_timing: id  0 | task 67925 | n_gen =    258, tg =  17.41 t/s, tg_3s =  17.30 t/s
67.58.271.297 I slot print_timing: id  0 | task 67925 | n_gen =    311, tg =  17.41 t/s, tg_3s =  17.42 t/s
68.01.319.745 I slot print_timing: id  0 | task 67925 | n_gen =    364, tg =  17.41 t/s, tg_3s =  17.39 t/s
68.03.402.946 I slot print_timing: id  0 | task 67925 | prompt eval time =    2835.53 ms /   221 tokens (   12.83 ms per token,    77.94 tokens per second)
68.03.403.013 I slot print_timing: id  0 | task 67925 |        eval time =   22938.33 ms /   400 tokens (   57.49 ms per token,    17.39 tokens per second)
68.03.403.034 I slot print_timing: id  0 | task 67925 |       total time =   25773.86 ms /   621 tokens
68.03.403.055 I slot print_timing: id  0 | task 67925 |    graphs reused =      67798
68.03.404.690 I slot      release: id  0 | task 67925 | stop processing: n_tokens = 1446, truncated = 0
68.03.414.801 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.278 (> 0.100 thold), f_keep = 0.064
68.03.441.852 I slot launch_slot_: id  0 | task 68326 | processing task, is_child = 0
68.09.292.481 I slot print_timing: id  0 | task 68326 | n_gen =    100, tg =  24.35 t/s, tg_3s =  24.59 t/s
68.12.332.023 I slot print_timing: id  0 | task 68326 | n_gen =    171, tg =  23.92 t/s, tg_3s =  23.36 t/s
68.15.353.721 I slot print_timing: id  0 | task 68326 | n_gen =    241, tg =  23.70 t/s, tg_3s =  23.17 t/s
68.18.368.284 I slot print_timing: id  0 | task 68326 | n_gen =    311, tg =  23.59 t/s, tg_3s =  23.22 t/s
68.21.380.054 I slot print_timing: id  0 | task 68326 | n_gen =    381, tg =  23.52 t/s, tg_3s =  23.24 t/s
68.22.195.417 I slot print_timing: id  0 | task 68326 | prompt eval time =    1784.27 ms /   160 tokens (   11.15 ms per token,    89.67 tokens per second)
68.22.195.476 I slot print_timing: id  0 | task 68326 |        eval time =   16969.19 ms /   400 tokens (   42.53 ms per token,    23.51 tokens per second)
68.22.195.497 I slot print_timing: id  0 | task 68326 |       total time =   18753.46 ms /   560 tokens
68.22.195.518 I slot print_timing: id  0 | task 68326 |    graphs reused =      68196
68.22.199.666 I slot      release: id  0 | task 68326 | stop processing: n_tokens = 730, truncated = 0
68.22.207.141 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 4022364098
68.22.218.356 I slot launch_slot_: id  3 | task 68727 | processing task, is_child = 0
68.29.440.304 I slot print_timing: id  3 | task 68727 | n_gen =    100, tg =  17.40 t/s, tg_3s =  17.57 t/s
68.32.482.951 I slot print_timing: id  3 | task 68727 | n_gen =    153, tg =  17.40 t/s, tg_3s =  17.42 t/s
68.35.517.273 I slot print_timing: id  3 | task 68727 | n_gen =    206, tg =  17.42 t/s, tg_3s =  17.47 t/s
68.38.548.238 I slot print_timing: id  3 | task 68727 | n_gen =    259, tg =  17.43 t/s, tg_3s =  17.49 t/s
68.41.592.976 I slot print_timing: id  3 | task 68727 | n_gen =    312, tg =  17.43 t/s, tg_3s =  17.41 t/s
68.44.616.500 I slot print_timing: id  3 | task 68727 | n_gen =    364, tg =  17.40 t/s, tg_3s =  17.20 t/s
68.46.724.684 I slot print_timing: id  3 | task 68727 | prompt eval time =    1519.87 ms /   120 tokens (   12.67 ms per token,    78.95 tokens per second)
68.46.724.740 I slot print_timing: id  3 | task 68727 |        eval time =   22974.96 ms /   400 tokens (   57.58 ms per token,    17.37 tokens per second)
68.46.724.761 I slot print_timing: id  3 | task 68727 |       total time =   24494.83 ms /   520 tokens
68.46.724.784 I slot print_timing: id  3 | task 68727 |    graphs reused =      68594
68.46.727.216 I slot      release: id  3 | task 68727 | stop processing: n_tokens = 1345, truncated = 0
68.46.736.316 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.372 (> 0.100 thold), f_keep = 0.068
68.46.761.061 I slot launch_slot_: id  3 | task 69128 | processing task, is_child = 0
68.46.761.141 W slot   operator(): id  3 | task 69128 | need to evaluate at least 1 token for each active slot (n_past = 247, task.n_tokens() = 247)
68.46.761.159 W slot   operator(): id  3 | task 69128 | n_past was set to 246
68.50.724.306 I slot print_timing: id  3 | task 69128 | n_gen =    100, tg =  25.23 t/s, tg_3s =  25.48 t/s
68.53.754.256 I slot print_timing: id  3 | task 69128 | n_gen =    174, tg =  24.88 t/s, tg_3s =  24.42 t/s
68.56.783.315 I slot print_timing: id  3 | task 69128 | n_gen =    245, tg =  24.44 t/s, tg_3s =  23.44 t/s
68.59.794.592 I slot print_timing: id  3 | task 69128 | n_gen =    315, tg =  24.16 t/s, tg_3s =  23.25 t/s
69.02.810.184 I slot print_timing: id  3 | task 69128 | n_gen =    385, tg =  23.98 t/s, tg_3s =  23.21 t/s
69.03.456.143 I slot print_timing: id  3 | task 69128 | prompt eval time =      38.58 ms /     1 tokens (   38.58 ms per token,    25.92 tokens per second)
69.03.456.201 I slot print_timing: id  3 | task 69128 |        eval time =   16656.40 ms /   400 tokens (   41.75 ms per token,    23.95 tokens per second)
69.03.456.222 I slot print_timing: id  3 | task 69128 |       total time =   16694.98 ms /   401 tokens
69.03.456.243 I slot print_timing: id  3 | task 69128 |    graphs reused =      68993
69.03.460.656 I slot      release: id  3 | task 69128 | stop processing: n_tokens = 646, truncated = 0
69.03.467.730 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 4131913567
69.03.467.916 I slot launch_slot_: id  2 | task 69529 | processing task, is_child = 0
69.19.530.664 I slot print_timing: id  2 | task 69529 | n_gen =    100, tg =  20.31 t/s, tg_3s =  20.52 t/s
69.22.547.809 I slot print_timing: id  2 | task 69529 | n_gen =    160, tg =  20.15 t/s, tg_3s =  19.89 t/s
69.25.563.835 I slot print_timing: id  2 | task 69529 | n_gen =    219, tg =  19.99 t/s, tg_3s =  19.56 t/s
69.28.574.010 I slot print_timing: id  2 | task 69529 | n_gen =    278, tg =  19.90 t/s, tg_3s =  19.60 t/s
69.31.583.455 I slot print_timing: id  2 | task 69529 | n_gen =    334, tg =  19.67 t/s, tg_3s =  18.61 t/s
69.34.636.629 I slot print_timing: id  2 | task 69529 | n_gen =    390, tg =  19.47 t/s, tg_3s =  18.34 t/s
69.35.182.789 I slot print_timing: id  2 | task 69529 | prompt eval time =   11178.46 ms /   993 tokens (   11.26 ms per token,    88.83 tokens per second)
69.35.182.849 I slot print_timing: id  2 | task 69529 |        eval time =   20526.27 ms /   400 tokens (   51.44 ms per token,    19.44 tokens per second)
