0.00.000.395 I srv  llama_server: initializing ...
0.00.009.710 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.010.141 W srv  llama_server: security: no API key is set and CORS allows all origins (see https://github.com/ggml-org/llama.cpp/pull/25655)
0.00.011.457 I srv    load_model: loading model '/home/runner/work/Eldorado/Eldorado/ia_local/modelos/qwen2.5-3b-instruct-q4_k_m.gguf'
0.00.458.997 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
0.01.670.667 I cmn          init: llama threadpool init, n_threads = 4
0.01.880.576 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
0.01.887.299 I srv  llama_server: model loaded
0.01.887.316 I srv  llama_server: listening on http://127.0.0.1:8081
0.02.024.299 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
41.34.921.959 I slot print_timing: id  3 | task 27009 | prompt eval time =    2530.56 ms /    76 tokens (   33.30 ms per token,    30.03 tokens per second)
41.34.922.020 I slot print_timing: id  3 | task 27009 |        eval time =   11057.26 ms /   175 tokens (   63.55 ms per token,    15.74 tokens per second)
41.34.922.046 I slot print_timing: id  3 | task 27009 |       total time =   13587.82 ms /   251 tokens
41.34.922.075 I slot print_timing: id  3 | task 27009 |    graphs reused =      26570
41.34.922.462 I slot      release: id  3 | task 27009 | stop processing: n_tokens = 421, truncated = 0
41.34.930.998 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.240 (> 0.100 thold), f_keep = 0.219
41.34.934.715 I slot launch_slot_: id  3 | task 27185 | processing task, is_child = 0
41.46.365.076 I slot print_timing: id  3 | task 27185 | n_gen =    100, tg =  15.84 t/s, tg_3s =  16.00 t/s
41.49.391.087 I slot print_timing: id  3 | task 27185 | n_gen =    147, tg =  15.74 t/s, tg_3s =  15.53 t/s
41.52.446.075 I slot print_timing: id  3 | task 27185 | n_gen =    194, tg =  15.65 t/s, tg_3s =  15.38 t/s
41.52.509.937 I slot print_timing: id  3 | task 27185 | prompt eval time =    5181.23 ms /   161 tokens (   32.18 ms per token,    31.07 tokens per second)
41.52.510.015 I slot print_timing: id  3 | task 27185 |        eval time =   12393.91 ms /   195 tokens (   63.89 ms per token,    15.65 tokens per second)
41.52.510.037 I slot print_timing: id  3 | task 27185 |       total time =   17575.14 ms /   356 tokens
41.52.510.062 I slot print_timing: id  3 | task 27185 |    graphs reused =      26762
41.52.510.468 I slot      release: id  3 | task 27185 | stop processing: n_tokens = 578, truncated = 0
41.52.522.424 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.346 (> 0.100 thold), f_keep = 0.159
41.52.526.415 I slot launch_slot_: id  3 | task 27381 | processing task, is_child = 0
42.00.408.817 I slot print_timing: id  3 | task 27381 | prompt eval time =    3178.50 ms /    95 tokens (   33.46 ms per token,    29.89 tokens per second)
42.00.408.826 I slot print_timing: id  3 | task 27381 |        eval time =    4703.85 ms /    76 tokens (   62.72 ms per token,    15.94 tokens per second)
42.00.408.827 I slot print_timing: id  3 | task 27381 |       total time =    7882.36 ms /   171 tokens
42.00.408.828 I slot print_timing: id  3 | task 27381 |    graphs reused =      26836
42.00.408.889 I slot      release: id  3 | task 27381 | stop processing: n_tokens = 341, truncated = 0
42.00.417.741 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.269 (> 0.100 thold), f_keep = 0.270
42.00.421.350 I slot launch_slot_: id  3 | task 27458 | processing task, is_child = 0
42.10.760.036 I slot print_timing: id  3 | task 27458 | n_gen =    100, tg =  15.90 t/s, tg_3s =  16.06 t/s
42.13.798.051 I slot print_timing: id  3 | task 27458 | n_gen =    148, tg =  15.87 t/s, tg_3s =  15.80 t/s
42.15.058.563 I slot print_timing: id  3 | task 27458 | prompt eval time =    4112.37 ms /   125 tokens (   32.90 ms per token,    30.40 tokens per second)
42.15.058.578 I slot print_timing: id  3 | task 27458 |        eval time =   10524.80 ms /   168 tokens (   63.02 ms per token,    15.87 tokens per second)
42.15.058.580 I slot print_timing: id  3 | task 27458 |       total time =   14637.17 ms /   293 tokens
42.15.058.581 I slot print_timing: id  3 | task 27458 |    graphs reused =      27002
42.15.058.647 I slot      release: id  3 | task 27458 | stop processing: n_tokens = 509, truncated = 0
42.15.067.439 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.652 (> 0.100 thold), f_keep = 0.426
42.15.071.287 I slot launch_slot_: id  3 | task 27627 | processing task, is_child = 0
42.24.996.683 I slot print_timing: id  3 | task 27627 | n_gen =    100, tg =  15.86 t/s, tg_3s =  16.02 t/s
42.28.020.793 I slot print_timing: id  3 | task 27627 | n_gen =    148, tg =  15.86 t/s, tg_3s =  15.87 t/s
42.29.892.699 I slot print_timing: id  3 | task 27627 | prompt eval time =    3681.50 ms /   114 tokens (   32.29 ms per token,    30.97 tokens per second)
42.29.892.717 I slot print_timing: id  3 | task 27627 |        eval time =   11139.85 ms /   178 tokens (   62.94 ms per token,    15.89 tokens per second)
42.29.892.718 I slot print_timing: id  3 | task 27627 |       total time =   14821.35 ms /   292 tokens
42.29.892.719 I slot print_timing: id  3 | task 27627 |    graphs reused =      27178
42.29.894.182 I slot      release: id  3 | task 27627 | stop processing: n_tokens = 510, truncated = 0
42.29.901.649 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.383 (> 0.100 thold), f_keep = 0.180
42.29.905.798 I slot launch_slot_: id  3 | task 27806 | processing task, is_child = 0
42.38.455.200 I slot print_timing: id  3 | task 27806 | n_gen =    100, tg =  15.77 t/s, tg_3s =  15.93 t/s
42.39.623.785 I slot print_timing: id  3 | task 27806 | prompt eval time =    2270.28 ms /    69 tokens (   32.90 ms per token,    30.39 tokens per second)
42.39.623.793 I slot print_timing: id  3 | task 27806 |        eval time =    7447.64 ms /   119 tokens (   63.12 ms per token,    15.84 tokens per second)
42.39.623.794 I slot print_timing: id  3 | task 27806 |       total time =    9717.92 ms /   188 tokens
42.39.623.795 I slot print_timing: id  3 | task 27806 |    graphs reused =      27294
42.39.623.844 I slot      release: id  3 | task 27806 | stop processing: n_tokens = 358, truncated = 0
42.39.632.649 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.299 (> 0.100 thold), f_keep = 0.257
42.39.635.923 I slot launch_slot_: id  3 | task 27926 | processing task, is_child = 0
42.48.751.859 I slot print_timing: id  3 | task 27926 | n_gen =    100, tg =  16.03 t/s, tg_3s =  16.19 t/s
42.51.797.265 I slot print_timing: id  3 | task 27926 | n_gen =    148, tg =  15.94 t/s, tg_3s =  15.76 t/s
42.52.794.858 I slot print_timing: id  3 | task 27926 | prompt eval time =    2939.88 ms /    89 tokens (   33.03 ms per token,    30.27 tokens per second)
42.52.794.874 I slot print_timing: id  3 | task 27926 |        eval time =   10218.99 ms /   164 tokens (   62.69 ms per token,    15.95 tokens per second)
42.52.794.876 I slot print_timing: id  3 | task 27926 |       total time =   13158.86 ms /   253 tokens
42.52.794.877 I slot print_timing: id  3 | task 27926 |    graphs reused =      27456
42.52.796.136 I slot      release: id  3 | task 27926 | stop processing: n_tokens = 471, truncated = 0
42.52.803.789 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.664 (> 0.100 thold), f_keep = 0.461
42.52.806.088 I slot launch_slot_: id  3 | task 28091 | processing task, is_child = 0
43.02.665.105 I slot print_timing: id  3 | task 28091 | n_gen =    100, tg =  15.93 t/s, tg_3s =  16.09 t/s
43.05.675.093 I slot print_timing: id  3 | task 28091 | n_gen =    148, tg =  15.93 t/s, tg_3s =  15.95 t/s
43.07.791.335 I slot print_timing: id  3 | task 28091 | prompt eval time =    3642.57 ms /   110 tokens (   33.11 ms per token,    30.20 tokens per second)
43.07.791.343 I slot print_timing: id  3 | task 28091 |        eval time =   11342.62 ms /   182 tokens (   62.67 ms per token,    15.96 tokens per second)
43.07.791.344 I slot print_timing: id  3 | task 28091 |       total time =   14985.19 ms /   292 tokens
43.07.791.345 I slot print_timing: id  3 | task 28091 |    graphs reused =      27636
43.07.791.409 I slot      release: id  3 | task 28091 | stop processing: n_tokens = 508, truncated = 0
43.07.800.523 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.601 (> 0.100 thold), f_keep = 0.427
43.07.804.833 I slot launch_slot_: id  3 | task 28274 | processing task, is_child = 0
43.18.405.933 I slot print_timing: id  3 | task 28274 | n_gen =    100, tg =  16.09 t/s, tg_3s =  16.25 t/s
43.20.076.240 I slot print_timing: id  3 | task 28274 | prompt eval time =    4446.45 ms /   136 tokens (   32.69 ms per token,    30.59 tokens per second)
43.20.076.316 I slot print_timing: id  3 | task 28274 |        eval time =    7824.87 ms /   127 tokens (   62.10 ms per token,    16.10 tokens per second)
43.20.076.342 I slot print_timing: id  3 | task 28274 |       total time =   12271.33 ms /   263 tokens
43.20.076.368 I slot print_timing: id  3 | task 28274 |    graphs reused =      27761
43.20.076.751 I slot      release: id  3 | task 28274 | stop processing: n_tokens = 487, truncated = 0
43.20.085.253 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.556 (> 0.100 thold), f_keep = 0.446
43.20.088.172 I slot launch_slot_: id  3 | task 28402 | processing task, is_child = 0
43.31.927.322 I slot print_timing: id  3 | task 28402 | n_gen =    100, tg =  16.04 t/s, tg_3s =  16.21 t/s
43.34.963.610 I slot print_timing: id  3 | task 28402 | n_gen =    147, tg =  15.86 t/s, tg_3s =  15.48 t/s
43.35.218.422 I slot print_timing: id  3 | task 28402 | prompt eval time =    5668.93 ms /   173 tokens (   32.77 ms per token,    30.52 tokens per second)
43.35.218.431 I slot print_timing: id  3 | task 28402 |        eval time =    9461.25 ms /   151 tokens (   63.07 ms per token,    15.85 tokens per second)
43.35.218.432 I slot print_timing: id  3 | task 28402 |       total time =   15130.17 ms /   324 tokens
43.35.218.433 I slot print_timing: id  3 | task 28402 |    graphs reused =      27909
43.35.218.820 I slot      release: id  3 | task 28402 | stop processing: n_tokens = 540, truncated = 0
43.35.227.393 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.307 (> 0.100 thold), f_keep = 0.170
43.35.232.022 I slot launch_slot_: id  3 | task 28554 | processing task, is_child = 0
43.45.496.562 I slot print_timing: id  3 | task 28554 | n_gen =    100, tg =  16.21 t/s, tg_3s =  16.37 t/s
43.48.541.274 I slot print_timing: id  3 | task 28554 | n_gen =    149, tg =  16.17 t/s, tg_3s =  16.09 t/s
43.51.601.923 I slot print_timing: id  3 | task 28554 | n_gen =    198, tg =  16.13 t/s, tg_3s =  16.01 t/s
43.54.646.235 I slot print_timing: id  3 | task 28554 | n_gen =    246, tg =  16.06 t/s, tg_3s =  15.77 t/s
43.56.895.197 I slot print_timing: id  3 | task 28554 | prompt eval time =    4155.39 ms /   129 tokens (   32.21 ms per token,    31.04 tokens per second)
43.56.895.279 I slot print_timing: id  3 | task 28554 |        eval time =   17507.70 ms /   281 tokens (   62.53 ms per token,    15.99 tokens per second)
43.56.895.301 I slot print_timing: id  3 | task 28554 |       total time =   21663.09 ms /   410 tokens
43.56.895.323 I slot print_timing: id  3 | task 28554 |    graphs reused =      28187
43.56.899.271 I slot      release: id  3 | task 28554 | stop processing: n_tokens = 580, truncated = 0
43.56.904.361 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.261 (> 0.100 thold), f_keep = 0.159
43.56.910.522 I slot launch_slot_: id  3 | task 28836 | processing task, is_child = 0
44.07.340.674 I slot print_timing: id  3 | task 28836 | n_gen =    100, tg =  16.09 t/s, tg_3s =  16.25 t/s
44.10.393.103 I slot print_timing: id  3 | task 28836 | n_gen =    149, tg =  16.07 t/s, tg_3s =  16.05 t/s
44.13.453.436 I slot print_timing: id  3 | task 28836 | n_gen =    197, tg =  15.98 t/s, tg_3s =  15.68 t/s
44.14.217.500 I slot print_timing: id  3 | task 28836 | prompt eval time =    4275.61 ms /   131 tokens (   32.64 ms per token,    30.64 tokens per second)
44.14.217.566 I slot print_timing: id  3 | task 28836 |        eval time =   13031.28 ms /   209 tokens (   62.65 ms per token,    15.96 tokens per second)
44.14.217.592 I slot print_timing: id  3 | task 28836 |       total time =   17306.89 ms /   340 tokens
44.14.217.620 I slot print_timing: id  3 | task 28836 |    graphs reused =      28393
44.14.222.324 I slot      release: id  3 | task 28836 | stop processing: n_tokens = 561, truncated = 0
44.14.226.476 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.527 (> 0.100 thold), f_keep = 0.387
44.14.229.126 I slot launch_slot_: id  3 | task 29046 | processing task, is_child = 0
44.26.736.727 I slot print_timing: id  3 | task 29046 | n_gen =    100, tg =  16.06 t/s, tg_3s =  16.22 t/s
44.29.746.173 I slot print_timing: id  3 | task 29046 | n_gen =    147, tg =  15.91 t/s, tg_3s =  15.62 t/s
44.30.965.987 I slot print_timing: id  3 | task 29046 | prompt eval time =    6343.02 ms /   195 tokens (   32.53 ms per token,    30.74 tokens per second)
44.30.966.052 I slot print_timing: id  3 | task 29046 |        eval time =   10393.77 ms /   166 tokens (   62.99 ms per token,    15.87 tokens per second)
44.30.966.079 I slot print_timing: id  3 | task 29046 |       total time =   16736.79 ms /   361 tokens
44.30.966.107 I slot print_timing: id  3 | task 29046 |    graphs reused =      28556
44.30.970.270 I slot      release: id  3 | task 29046 | stop processing: n_tokens = 577, truncated = 0
44.30.974.877 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.309 (> 0.100 thold), f_keep = 0.159
44.30.981.080 I slot launch_slot_: id  3 | task 29213 | processing task, is_child = 0
44.39.395.956 I slot print_timing: id  3 | task 29213 | prompt eval time =    4208.63 ms /   127 tokens (   33.14 ms per token,    30.18 tokens per second)
44.39.396.020 I slot print_timing: id  3 | task 29213 |        eval time =    4206.14 ms /    69 tokens (   61.86 ms per token,    16.17 tokens per second)
44.39.396.064 I slot print_timing: id  3 | task 29213 |       total time =    8414.78 ms /   196 tokens
44.39.396.086 I slot print_timing: id  3 | task 29213 |    graphs reused =      28623
44.39.396.171 I slot      release: id  3 | task 29213 | stop processing: n_tokens = 366, truncated = 0
44.39.408.529 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.200 (> 0.100 thold), f_keep = 0.251
44.39.412.365 I slot launch_slot_: id  3 | task 29283 | processing task, is_child = 0
44.53.341.085 I slot print_timing: id  3 | task 29283 | n_gen =    100, tg =  15.93 t/s, tg_3s =  16.09 t/s
44.56.369.684 I slot print_timing: id  3 | task 29283 | n_gen =    147, tg =  15.80 t/s, tg_3s =  15.52 t/s
44.59.410.317 I slot print_timing: id  3 | task 29283 | n_gen =    194, tg =  15.71 t/s, tg_3s =  15.46 t/s
45.02.456.412 I slot print_timing: id  3 | task 29283 | n_gen =    241, tg =  15.66 t/s, tg_3s =  15.43 t/s
45.05.478.127 I slot print_timing: id  3 | task 29283 | n_gen =    288, tg =  15.64 t/s, tg_3s =  15.55 t/s
45.07.030.456 I slot print_timing: id  3 | task 29283 | prompt eval time =    7714.35 ms /   240 tokens (   32.14 ms per token,    31.11 tokens per second)
45.07.030.516 I slot print_timing: id  3 | task 29283 |        eval time =   19903.69 ms /   312 tokens (   64.00 ms per token,    15.63 tokens per second)
45.07.030.542 I slot print_timing: id  3 | task 29283 |       total time =   27618.05 ms /   552 tokens
45.07.030.568 I slot print_timing: id  3 | task 29283 |    graphs reused =      28931
45.07.030.952 I slot      release: id  3 | task 29283 | stop processing: n_tokens = 771, truncated = 0
45.07.040.500 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.253 (> 0.100 thold), f_keep = 0.119
45.07.046.301 I slot launch_slot_: id  3 | task 29596 | processing task, is_child = 0
45.19.276.382 I slot print_timing: id  3 | task 29596 | n_gen =    100, tg =  16.14 t/s, tg_3s =  16.30 t/s
45.22.314.170 I slot print_timing: id  3 | task 29596 | n_gen =    149, tg =  16.13 t/s, tg_3s =  16.13 t/s
45.25.270.300 I slot print_timing: id  3 | task 29596 | prompt eval time =    6094.80 ms /   192 tokens (   31.74 ms per token,    31.50 tokens per second)
45.25.270.361 I slot print_timing: id  3 | task 29596 |        eval time =   12129.10 ms /   195 tokens (   62.52 ms per token,    15.99 tokens per second)
45.25.270.392 I slot print_timing: id  3 | task 29596 |       total time =   18223.91 ms /   387 tokens
45.25.270.418 I slot print_timing: id  3 | task 29596 |    graphs reused =      29123
45.25.270.792 I slot      release: id  3 | task 29596 | stop processing: n_tokens = 557, truncated = 0
45.25.279.673 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.209 (> 0.100 thold), f_keep = 0.165
45.25.284.188 I slot launch_slot_: id  3 | task 29792 | processing task, is_child = 0
45.38.632.683 I slot print_timing: id  3 | task 29792 | n_gen =    100, tg =  16.05 t/s, tg_3s =  16.21 t/s
45.40.867.260 I slot print_timing: id  3 | task 29792 | prompt eval time =    7178.99 ms /   219 tokens (   32.78 ms per token,    30.51 tokens per second)
45.40.867.325 I slot print_timing: id  3 | task 29792 |        eval time =    8404.00 ms /   135 tokens (   62.72 ms per token,    15.94 tokens per second)
